团购名称,旅行内容,已购人数,旅游ID,价格/1人,团购网址,注意事项,目的地景点,去的方式,回来的方式,团购公司,团购发布来源,住宿条件,浏览的总个数
丽江 9天8夜 跟团游,南北全景?赠拉市海骑马|玉龙雪山索道|热带雨林9日昆明丽江大理洱海西双版纳+机票,0,4286529553,3748,https://touch.dujia.qunar.com/p/item/4286529553?date=2023-12-14&amp;tuId=PID4286529553G3577992209&amp;order_source=tts_tuan,建议至少在前1天的20:00分前预订,"昆明,大理,丽江,西双版纳,云南,洱海,玉龙雪山,蓝月谷,丽江古城,野象谷,西双版纳原始森林公园",汽车去,汽车去,云南雨点旅行社有限公司,途观旅行,6晚经济型住宿; 1晚舒适型住宿,全程游览29个景点
丽江 7天6夜 跟团游,南北环线|登顶冰川索道|洱海游船|圣托理想邦7日昆明西双版纳丽江玉龙雪山大理+机票,25,4172593026,4040,https://touch.dujia.qunar.com/p/item/4172593026?date=2023-12-14&amp;tuId=PID4172593026G3347864759&amp;order_source=tts_tuan,建议至少在前1天的18:59分前预订,"昆明,普洱,西双版纳,丽江,大理,洱海,云南,景洪市,玉龙雪山,洱海,野象谷,西双版纳原始森林公园,丽水金沙",汽车去,汽车去,云南雨点旅行社有限公司,途观旅行,4晚经济型住宿; 1晚舒适型住宿,全程游览27个景点
丽江 7天6夜 跟团游,无年龄限制单人可定?7日直飞西双版纳泸沽湖|猪槽船环湖|篝火晚会|丽江古城+机票,27,4250268198,4146,https://touch.dujia.qunar.com/p/item/4250268198?date=2023-12-12&amp;tuId=PID4250268198G1587090969&amp;order_source=tts_tuan,请在当天12:59之前预订,"昆明,普洱,西双版纳,丽江,大理,野象谷,勐泐大佛寺,丽江古城,洱海,云南,景洪市,中科院西双版纳热带植物园,泸沽湖",汽车去,汽车去,云南雨点旅行社有限公司,途观旅行,1晚经济型住宿; 5晚舒适型住宿,全程游览18个景点
丽江 4天3夜 跟团游,经典纯玩4昆明丽江玉龙雪山大理?登冰川大索|醉美蓝月谷|吉普旅拍|高原双宝+机票,21,3444453295,2349,https://touch.dujia.qunar.com/p/item/3444453295?date=2023-12-20&amp;tuId=PID3444453295G3261666452&amp;order_source=tts_tuan,请在当天15:00之前预订,"昆明,大理,丽江,蝴蝶泉,崇圣寺三塔,洱海,玉龙雪山,蓝月谷,云南,丽江古城,冰川公园,大理古城,甘海子",汽车去,汽车去,云南雨点旅行社有限公司,途观旅行,1晚经济型住宿; 1晚舒适型住宿,全程游览16个景点
丽江 5天4夜 跟团游,无年龄限制|单人可出游|精致小团|纯玩标配看品质5日昆明丽江香格里拉雪山登顶+机票,26,440934105,2914,https://touch.dujia.qunar.com/p/item/440934105?date=2023-12-25&amp;tuId=PID440934105G1511796086&amp;order_source=tts_tuan,请在当天17:00之前预订,"昆明,大理,丽江,丽江古城,玉龙雪山,云南,洱海,洱海游船,香格里拉",火车去,火车去,云南雨点旅行社有限公司,途观旅行,1晚经济型住宿; 1晚舒适型住宿,全程游览14个景点
丽江 5天4夜 跟团游,昆明丽江玉龙雪山大理5日登顶冰川大索道|洱海游船|氧气防寒服|醉美蓝月谷+机票,25,3151453503,2536,https://touch.dujia.qunar.com/p/item/3151453503?date=2023-12-14&amp;tuId=PID3151453503G836058019&amp;order_source=tts_tuan,建议至少在前1天的17:00分前预订,"云南,昆明,大理,丽江,丽江古城,洱海游船,大理古城,玉龙雪山,冰川公园,蓝月谷",火车去,火车去,云南雨点旅行社有限公司,途观旅行,2晚经济型住宿; 1晚舒适型住宿,全程游览16个景点
大理 6天5夜 跟团游,登顶冰川大索道|赠防寒服氧气瓶|环海旅拍|昆明丽江玉龙雪山香格里拉大理6日+机票,25,3715050902,3135,https://touch.dujia.qunar.com/p/item/3715050902?date=2023-12-18&amp;tuId=PID3715050902G3429550310&amp;order_source=tts_tuan,请在当天16:00之前预订,"昆明,大理,丽江,洱海,香格里拉,云南,迪庆,普达措国家森林公园,丽江古城,大理古城,玉龙雪山,蓝月谷",汽车去,汽车去,云南雨点旅行社有限公司,途观旅行,2晚经济型住宿; 2晚舒适型住宿,全程游览25个景点
丽江 6天5夜 跟团游,不看价格看品质|纯玩标配|精致商务小团|云南昆明丽江玉龙雪山香格里拉大理6日+机票,27,2696996726,3817,https://touch.dujia.qunar.com/p/item/2696996726?date=2023-12-18&amp;tuId=PID2696996726G1718522100&amp;order_source=tts_tuan,建议至少在前1天的18:00分前预订,"昆明,大理,丽江,洱海,香格里拉,迪庆,云南,普达措国家森林公园,丽江古城,大理古城,崇圣寺三塔",汽车去,汽车去,云南雨点旅行社有限公司,途观旅行,2晚经济型住宿; 2晚舒适型住宿,全程游览27个景点
丽江 4天3夜 跟团游,直达丽江玉龙雪山大理双廊昆明4日?拉市海骑马|醉美蓝月谷|吉普环湖旅拍+机票,20,692670629,2563,https://touch.dujia.qunar.com/p/item/692670629?date=2024-01-09&amp;tuId=PID692670629G3712650515&amp;order_source=tts_tuan,请在当天12:00之前预订,"云南,昆明,大理,丽江,丽江古城,洱海,丽水金沙,束河,崇圣寺三塔,蝴蝶泉,大理古城,玉龙雪山,蓝月谷,印象丽江",汽车去,汽车去,云南雨点旅行社有限公司,途观旅行,1晚经济型住宿; 2晚舒适型住宿,全程游览21个景点
大理 6天5夜 跟团游,特惠?赠拉市海骑马|吉普旅拍|民俗篝火晚会6日丽江香格里拉大理昆明+机票,29,489925573,3174,https://touch.dujia.qunar.com/p/item/489925573?date=2023-12-26&amp;tuId=PID489925573G876117291&amp;order_source=tts_tuan,请在当天17:57之前预订,"丽江,拉市海湿地公园,大理古城,丽江古城,丽江茶马古镇,香格里拉虎跳峡,香格里拉,香格里拉市,大理,昆明,苍山感通索道,云南,洱海,普达措国家森林公园",汽车去,汽车去,云南雨点旅行社有限公司,途观旅行,2晚经济型住宿; 3晚舒适型住宿,全程游览26个景点
丽江 6天5夜 跟团游,纯玩标配看品质|精致小团|无年龄限制单人可出游6日丽江玉龙雪山泸沽湖大理昆明+机票,21,2058318123,4083,https://touch.dujia.qunar.com/p/item/2058318123?date=2023-12-26&amp;tuId=PID2058318123G1063512286&amp;order_source=tts_tuan,请在当天12:59之前预订,"香格里拉,香格里拉虎跳峡,玉龙雪山,丽江,香格里拉市,迪庆,大理,昆明,云南",汽车去,汽车去,云南雨点旅行社有限公司,途观旅行,2晚经济型住宿; 3晚舒适型住宿,全程游览29个景点
安顺 6天5夜 跟团游,29人团|2+1头等舱+豪华酒店+贵州纯玩黄果树瀑布+梵净山+西江千户苗寨+小七孔六天五晚跟团游+火车票,27,3772193598,2741,https://touch.dujia.qunar.com/p/item/3772193598?date=2023-12-09&amp;tuId=PID3772193598T191359724&amp;order_source=tts_tuan,请在当天18:00之前预订,"贵州,镇远,铜仁,梵净山,黔东南,贵阳,西江千户苗寨,黄果树大瀑布,小七孔风景区,黔南",自理去,自理去,桂林市漓悠悠国际旅行社有限公司,漓悠悠国际旅游,5晚高档型住宿,全程游览10个景点
安顺 6天5夜 跟团游,29人团|2+1头等舱+豪华酒店+贵州纯玩黄果树瀑布+梵净山+西江千户苗寨+小七孔六天五晚跟团游+机票,27,3772193598,3080,https://touch.dujia.qunar.com/p/item/3772193598?date=2023-12-13&amp;tuId=PID3772193598G4239665838&amp;order_source=tts_tuan,请在当天18:00之前预订,"贵州,镇远,铜仁,梵净山,黔东南,贵阳,西江千户苗寨,黄果树大瀑布,小七孔风景区,黔南",自理去,自理去,桂林市漓悠悠国际旅行社有限公司,漓悠悠国际旅游,5晚高档型住宿,全程游览10个景点
黔南 6天5夜 跟团游,15人小团|1+1特等舱保姆车+国际五星酒店+贵州纯玩黄果树瀑布+梵净山+西江千户苗寨+小七孔六天五晚跟团游+机票,28,1691455141,4351,https://touch.dujia.qunar.com/p/item/1691455141?date=2023-12-10&amp;tuId=PID1691455141G997875791&amp;order_source=tts_tuan,建议至少在前1天的18:00分前预订,"贵阳,安顺,荔波县,黔南,黔东南,黄果树大瀑布,小七孔风景区,西江千户苗寨,梵净山,镇远,铜仁",自理去,自理去,桂林市漓悠悠国际旅行社有限公司,漓悠悠国际旅游,5晚豪华型住宿,全程游览10个景点
黔南 6天5夜 跟团游,【26人小团升级2+1头等舱】 贵州全景纯玩团黄果树+梵净山+西江苗寨+小七孔+镇远住轻奢四钻酒店宿双古镇六日跟团游+机票,0,3990873863,2980,https://touch.dujia.qunar.com/p/item/3990873863?date=2023-12-13&amp;tuId=PID3990873863G2625247246&amp;order_source=tts_tuan,建议至少在前1天的18:00分前预订,"黄果树大瀑布,梵净山,镇远,西江千户苗寨,小七孔风景区,贵阳,铜仁,荔波县,龙里县,黔东南,黔南,安顺",自理去,自理去,桂林市漓悠悠国际旅行社有限公司,漓悠悠国际旅游,1晚舒适型住宿; 4晚高档型住宿,全程游览7个景点
安顺 6天5夜 跟团游,29人团|2+1头等舱+舒适酒店+贵州纯玩黄果树瀑布+梵净山+西江千户苗寨+小七孔六天五晚跟团游+火车票,28,3677476797,2641,https://touch.dujia.qunar.com/p/item/3677476797?date=2023-12-09&amp;tuId=PID3677476797T1065716481&amp;order_source=tts_tuan,建议至少在前1天的18:00分前预订,"贵州,贵阳,小七孔风景区,西江千户苗寨,黄果树大瀑布,陡坡塘瀑布,天星桥,黔东南,黔南,安顺,梵净山,铜仁,镇远",自理去,自理去,桂林市漓悠悠国际旅行社有限公司,漓悠悠国际旅游,3晚经济型住宿; 2晚舒适型住宿,全程游览9个景点
安顺 6天5夜 跟团游,29人团|2+1头等舱+舒适酒店+贵州纯玩黄果树瀑布+梵净山+西江千户苗寨+小七孔六天五晚跟团游+机票,28,3677476797,3151,https://touch.dujia.qunar.com/p/item/3677476797?date=2023-12-10&amp;tuId=PID3677476797G2677067746&amp;order_source=tts_tuan,建议至少在前1天的18:00分前预订,"贵州,贵阳,小七孔风景区,西江千户苗寨,黄果树大瀑布,陡坡塘瀑布,天星桥,黔东南,黔南,安顺,梵净山,铜仁,镇远",自理去,自理去,桂林市漓悠悠国际旅行社有限公司,漓悠悠国际旅游,3晚经济型住宿; 2晚舒适型住宿,全程游览9个景点
大理 6天5夜 跟团游,纯玩单人可定|无年龄限制|云南丽江香格里拉大理昆明6日赠拉市海骑马会所旅拍+机票,1,3902562029,4083,https://touch.dujia.qunar.com/p/item/3902562029?date=2023-12-26&amp;tuId=PID3902562029G1423199574&amp;order_source=tts_tuan,请在当天15:59之前预订,"丽江,昆明,云南,拉市海湿地公园,束河,丽水金沙,丽江古城,迪庆,香格里拉,普达措国家森林公园,丽江虎跳峡,大理,洱海",汽车去,汽车去,云南雨点旅行社有限公司,途观旅行,3晚经济型住宿; 2晚舒适型住宿,全程游览23个景点
丽江 4天3夜 跟团游,高端住宿+洱海海景房?精致商务团|吉普旅拍|丽江玉龙雪山大理4日+机票,29,1818481739,2516,https://touch.dujia.qunar.com/p/item/1818481739?date=2023-12-15&amp;tuId=PID1818481739G62982309&amp;order_source=tts_tuan,请在当天15:00之前预订,"昆明,大理,丽江,丽江古城,玉龙雪山,蓝月谷,云南,拉市海湿地公园,洱海,洱海游船",汽车去,汽车去,云南雨点旅行社有限公司,途观旅行,3晚高档型住宿,全程游览16个景点
大理 5天4夜 跟团游,纯玩5日?特惠无自费|昆明丽江大理|赠拉市海骑马|洱海登金梭岛|吉普旅拍+机票,0,3101797397,2263,https://touch.dujia.qunar.com/p/item/3101797397?date=2023-12-14&amp;tuId=PID3101797397G2529407920&amp;order_source=tts_tuan,建议至少在前1天的15:00分前预订,"昆明,大理,丽江,洱海,香格里拉,丽江古城,云南,迪庆,大理古城,普达措国家森林公园",汽车去,汽车去,云南雨点旅行社有限公司,途观旅行,3晚经济型住宿,全程游览16个景点
丽江 9天8夜 跟团游,湖景高端酒店?精致小团全景9日丽江玉龙雪山泸沽湖大理|直飞西双版纳昆明+机票,20,889096982,5201,https://touch.dujia.qunar.com/p/item/889096982?date=2023-12-28&amp;tuId=PID889096982G1351628783&amp;order_source=tts_tuan,请在当天18:59之前预订,"丽江,泸沽湖,宁蒗县,大理,昆明,西双版纳,云南,玉龙雪山",汽车去,汽车去,云南雨点旅行社有限公司,途观旅行,8晚高档型住宿,全程游览31个景点
大理 8天7夜 跟团游,南北环线8日直飞西双版纳丽江大理|登顶玉龙雪山大索|洱海游船|醉美蓝月谷+机票,25,1823278505,4374,https://touch.dujia.qunar.com/p/item/1823278505?date=2023-12-12&amp;tuId=PID1823278505G1259523929&amp;order_source=tts_tuan,请在当天12:59之前预订,"昆明,普洱,西双版纳,丽江,大理,野象谷,勐泐大佛寺,丽江古城,大理古城,三塔寺,蝴蝶泉,洱海,玉龙雪山,云南,蓝月谷",汽车去,汽车去,云南雨点旅行社有限公司,途观旅行,4晚经济型住宿; 3晚舒适型住宿,空
丽江 8天7夜 跟团游,无年龄限制|单人可定|纯玩无购物|全景8日丽江泸沽湖西双版纳昆明玉龙雪山登顶+机票,28,4241663505,5063,https://touch.dujia.qunar.com/p/item/4241663505?date=2024-01-09&amp;tuId=PID4241663505G3863027360&amp;order_source=tts_tuan,请在当天17:59之前预订,"昆明,大理,丽江,丽江古城,泸沽湖,玉龙雪山,西双版纳,宁蒗县,拉市海湿地公园,丽水金沙,蓝月谷,西双版纳原始森林公园,野象谷",汽车去,汽车去,云南雨点旅行社有限公司,途观旅行,4晚经济型住宿; 3晚舒适型住宿,全程游览21个景点
丽江 7天6夜 跟团游,南北环线7日直达西双版纳丽江玉龙雪山大理洱海昆明|登顶冰川大索|赠氧气防寒服+机票,22,2147129694,3866,https://touch.dujia.qunar.com/p/item/2147129694?date=2023-12-12&amp;tuId=PID2147129694G4176193914&amp;order_source=tts_tuan,建议至少在前1天的16:59分前预订,"昆明,普洱,西双版纳,丽江,大理,洱海,云南,景洪市,丽水金沙,玉龙雪山",汽车去,汽车去,云南雨点旅行社有限公司,途观旅行,1晚经济型住宿; 4晚舒适型住宿,全程游览23个景点
丽江 8天7夜 跟团游,海景+高端酒店?精致小团?8日直达丽江玉龙雪山大理昆明西双版纳|精选精华景点+机票,24,2448682625,4790,https://touch.dujia.qunar.com/p/item/2448682625?date=2023-12-26&amp;tuId=PID2448682625G2881307634&amp;order_source=tts_tuan,请在当天12:59之前预订,"丽江,大理,昆明,西双版纳,云南,洱海,景洪市",汽车去,汽车去,云南雨点旅行社有限公司,途观旅行,7晚高档型住宿,全程游览30个景点
丽江 4天3夜 跟团游,双廊洱海|圣托里尼|吉普旅拍|蓝月谷4日昆明丽江玉龙雪山大理+机票,0,390041456,2027,https://touch.dujia.qunar.com/p/item/390041456?date=2023-12-14&amp;tuId=PID390041456G4278929946&amp;order_source=tts_tuan,请在当天17:00之前预订,"丽江,拉市海湿地公园,大理古城,丽江古城,丽江茶马古镇,大理,昆明,苍山感通索道,丽水金沙,洱海,洱海游船,蝴蝶泉,云南,南诏风情岛",火车去,火车去,云南雨点旅行社有限公司,途观旅行,1晚经济型住宿; 1晚舒适型住宿,全程游览21个景点
大理 6天5夜 跟团游,特惠?赠拉市海骑马|篝火晚会|双廊吉普旅拍6日昆明丽江香格里拉大理+机票,27,1130093932,2368,https://touch.dujia.qunar.com/p/item/1130093932?date=2023-12-14&amp;tuId=PID1130093932G3679977816&amp;order_source=tts_tuan,请在当天17:00之前预订,"云南,昆明,大理,丽江,拉市海湿地公园,丽江古城,香格里拉,洱海,玉龙雪山,香格里拉藏民家访,大理古城,丽水金沙,迪庆",火车去,火车去,云南雨点旅行社有限公司,途观旅行,3晚经济型住宿; 1晚舒适型住宿,全程游览26个景点
丽江 10天9夜 跟团游,游遍云南全景|经典环线|玉龙雪山洱海热带雨林10日昆明丽江泸沽湖大理西双版纳+机票,27,167867006,3715,https://touch.dujia.qunar.com/p/item/167867006?date=2023-12-19&amp;tuId=PID167867006G3287801833&amp;order_source=tts_tuan,请在当天16:59之前预订,"云南,昆明,丽江,宁蒗县,玉龙雪山,蓝月谷,泸沽湖,西双版纳,丽江古城,丽水金沙,洱海,洱海游船,大理古城,崇圣寺三塔,野象谷,西双版纳原始森林公园,中科院西双版纳热带植物园",汽车去,汽车去,云南雨点旅行社有限公司,途观旅行,1晚经济型住宿; 5晚经济型住宿; 2晚舒适型住宿,空
